merchant_id,tax_registration,merchant_name,mobile_no,start_date,email,address,state,country,pincode,description,longlat
895,"14f2ec7d-b2f1-4e19-b588-c38f14a3e942","John Dunn Inc",914709628,"1989-08-12 17:50:17","894_Michael@hotmail.com","84083 Tawny Beacon Meadow","va","jp",256321,"yesterday do you're","-86.62 : 34.70"
896,"11700013-14c4-4834-8cac-41593ae12db4","Karen Avila LLP",905253919,"1992-02-08 19:51:46","895_Debra@gmail.com","38839 Jagged Treasure Villa","nj","in",224273,"it","-82.56 : 28.44"
897,"133fc928-4a91-42fd-a727-91f166e7c788","Jack Whitaker Inc",926081276,"1981-09-18 20:13:48","896_Pamela@hotmail.com","767 Auburn Sky Flats","wi","mx",773665,"the yo killing that's their the month","-96.76 : 32.79"
898,"71899fd6-51e2-4493-9c7a-8381498fe399","Dorothy Loftus Inc",889054113,"1986-07-26 00:00:40","897_Gary@gmail.com","7665 Misty Bear Round","ms","in",363168,"a can't would hey","-79.97 : 40.43"
899,"fb314ee1-2bb8-45dc-a45e-e21a42108c7d","Taylor Johnson Inc",998943109,"1982-06-05 08:19:06","898_Raymond@yahoo.com","77596 Pied Pond Stroll","fl","ru",682496,"ankle but the created one is get dog bart most love","-69.50 : 43.95"
900,"3d5f4283-0282-4d6a-8ff4-6ea30eee7845","Patricia Stevenson LLP",880628661,"1983-12-08 09:38:36","899_Curtis@hotmail.com","75232 Quiet Nectar Summit","ca","in",243178,"","-131.96 : 55.95"
901,"f83e1fed-6d2e-4dae-8f11-ed4f7c078b44","James Poole Inc",893409089,"1995-07-27 10:32:33","900_Brian@gmail.com","1062 Big Elm Canyon","fl","in",466982,"arbitragers that's free marge bush tonight","-92.92 : 41.31"
902,"d5e387a2-d973-4da2-a62f-17458a344f9b","Gail Erhart LLP",889628161,"1991-09-28 14:24:08","901_James@yahoo.com","9652 Middle Spring Path","ok","ko",378961,"has for your here","-73.71 : 40.72"
903,"9fe37402-2c8a-4e9a-8499-9e39ee776377","Rodolfo Franklin LLP",905339691,"1980-06-08 09:59:04","902_Daniel@gmail.com","96510 Square Anchor Road","in","pi",819842,"my lucky pay done him","-118.48 : 34.00"
904,"288bda91-7221-4f27-9411-ba206ff59046","Travis Murphy LLP",893720128,"1985-11-01 20:25:11","903_Jaime@yahoo.com","54682 Red Anchor Stroll","nc","jp",659783,"suspended","-108.69 : 43.24"
905,"1384c1e6-90a1-48ae-9d08-b849d1086b53","Grace Lynch Store",899450291,"1993-03-25 22:09:56","904_Helen@gmail.com","47108 Crystal Butterfly Wander","il","uk",925285,"with your there's your in i i'm wow to hours my i'll you i've the is now working just a i i my live the a through","-96.89 : 32.27"
906,"6afd2f45-7003-45e1-8b92-088f12b51c80","Ileen Noble LLP",918631956,"1990-12-14 14:34:20","905_Will@gmail.com","15528 Iron Pebble Stead","az","ru",149351,"out family doorbell will we dear fart that drink rich","-117.87 : 34.96"
907,"7029f64c-9da3-403e-b832-204aeed4c221","Patrick Mathews Inc",934428823,"1992-08-09 15:18:48","906_Andrew@yahoo.com","29571 Dewy Squirrel Round","mi","de",144063,"is blood crime show","-100.60 : 35.23"
908,"c994e244-cc6b-418b-bb42-8c548d9af11f","Charles Matteson Inc",896210132,"1997-11-16 16:59:12","907_Jeffrey@gmail.com","87667 Rocky Panda Path","ma","ru",646966,"a engaged me time now do you evil and here","-79.97 : 40.43"
909,"de9ab3ec-ee16-4446-9907-8244d83796e8","Sharon Ellis Inc",938770118,"1988-04-08 11:17:25","908_Betty@yahoo.com","22531 Auburn Elk Point","co","uk",491687,"it's killing a waiters man","-90.72 : 33.83"
910,"24b857df-cdd5-4839-a32b-7e98893616e1","Bridget Hackett Inc",914184671,"1980-05-03 01:34:05","909_Marsha@hotmail.com","6205 Sunny Butterfly Vale","fl","us",874126,"you're bill here what don't have tape sure got saying i'm i'm marge see right we we sorry sins","-91.54 : 40.96"
911,"f2cc58e1-e655-4095-9b32-d099ea856f51","Kari Cook Inc",912691151,"1997-02-26 09:20:13","910_Keri@yahoo.com","5763 Grand Spring Turn","tx","de",809148,"outta","-82.19 : 28.36"
912,"f39336b4-edb6-4f26-8759-ae19e14991f9","Linda Maurice Inc",938312756,"1990-07-31 22:55:02","911_Joshua@gmail.com","3483 Silent Log Arbor","ny","us",863532,"look","-79.82 : 34.94"
913,"a06bc548-fb77-4b5d-86fe-585aa7917ada","Larry Richardson Inc",920794414,"1998-10-30 21:08:46","912_Joel@yahoo.com","64725 Thunder Cloud Twist","ca","jp",279168,"i've me","-74.80 : 39.22"
914,"25255963-13f6-45bd-b22d-50b5ea47fbda","Victor Powers Inc",914641417,"1985-06-14 11:49:33","913_David@gmail.com","78272 Little Pond Byway","ca","in",961548,"not fully then it with smell","-79.35 : 40.97"
915,"8cbb1f16-2384-4b31-80eb-66ea9b663e3f","Julie Meurer Inc",917329224,"1995-04-26 14:42:40","914_Len@yahoo.com","26877 Sunny Mill Lagoon","ma","in",150030,"themself pants work the pranks yay i'd went reverend good buried her","-80.98 : 41.78"
916,"8976d390-3ed9-4969-9138-dc1b6f91b343","Brian Mills Inc",949395906,"1984-10-26 12:02:07","915_Shane@hotmail.com","8176 Iron Nectar Round","il","uk",943855,"a enter to dunk pork to a","-87.85 : 42.58"
917,"e1470f39-ff57-48bb-bcb1-bcd77f862326","Alan Berg Inc",897548758,"1988-07-22 11:51:11","916_June@gmail.com","91647 Merry Bird Nook","ca","fr",953194,"this keep this the get who of until now who sleep job","-96.02 : 41.70"
918,"6fb9a619-4e98-44cd-b1c6-41cc0705ce8c","Bonnie Boggs Inc",944610990,"1995-09-08 13:45:21","917_David@hotmail.com","302 High Prairie Ridge","wa","uk",803265,"i'm paying well room was good","-84.74 : 33.74"
919,"605e33f2-1709-48db-9126-49f47ca2b80a","Linda Hopkins LLP",923649014,"1999-03-25 18:24:02","918_Michael@gmail.com","8615 Indian Timber Court","fl","us",537643,"be into proud","-73.65 : 42.16"
920,"da4dfe99-0a8d-47af-847a-2a57753e3c2f","George Cordell Inc",984695129,"1998-08-10 13:20:48","919_David@yahoo.com","8743 Dewy Pumpkin Bend","in","de",562811,"in electricity vote so","-121.73 : 38.18"
921,"80f8c472-f45c-4535-a145-eeba3e3fac6a","Tanya Gossett Inc",905465110,"1997-12-06 13:37:45","920_Margaret@gmail.com","23936 Pleasant Beaver Nook","nv","us",695417,"","-83.37 : 42.46"
922,"ea471e1e-0d62-4707-8290-0bd57623bd9a","Stacey White Store",941027237,"1997-11-02 07:25:30","921_Sandra@gmail.com","94653 Sweet Branch Grove","ca","us",527310,"you beach zone seems i a lead your in dad so","-71.06 : 42.35"
923,"e51da1b4-abc0-447a-a6ed-3ee0eb68d533","Michelle Casto Inc",962158304,"1995-05-11 16:29:33","922_Karen@gmail.com","158 Easy Hickory Cut","ky","us",316699,"him business turn three can tickets in groans way","0.00 : 0.00"
924,"08744326-7c68-4ec4-af6a-37a2d9a6a834","William Smith Inc",903303947,"1993-03-18 06:07:44","923_John@gmail.com","69716 Rocky Bluff Shoal","mi","br",831749,"believe fatso my if return jobs two it's insull want but worst trail ready for that d'oh","-104.96 : 39.92"
925,"f10d509b-b01d-4cf9-815f-813b3cc0c56a","John Patrick Inc",900132745,"1983-07-23 06:02:57","924_William@gmail.com","44516 Hidden Beaver Road","or","us",788898,"minutes all dry","-75.27 : 39.82"
926,"4d5232e0-d606-4d4d-9d5d-3b5efa9598ae","Leticia Hodge Inc",962055474,"1988-08-28 10:33:26","925_Candace@gmail.com","86449 Red Elk Pace","wi","de",871459,"one mate one fun me for in believe just again not give souvenirs afraid everyone applause ball castaneda become me uh-oh","-116.00 : 44.67"
927,"7bd2994c-a06a-4cdc-a2b4-68d096f7c71e","Nick Stannard Inc",982521902,"1995-01-06 23:52:29","926_Melissa@gmail.com","8483 Iron Cider Quay","sc","fr",434084,"of that the to the that the that a a trade this made adult i at","-88.45 : 31.92"
928,"cae73da1-bac6-4f9c-86ea-3124c803848c","Suzanne Geiger Inc",922608465,"1990-02-21 08:04:15","927_Ethel@hotmail.com","18081 Noble Berry Orchard","ut","ko",852227,"what out air let well of mean did well lise and didn't in fashion","-157.87 : 21.35"
929,"188bc7ce-23b5-478c-b5f4-433fd971408d","Robert Mercer Store",982881062,"1987-03-05 05:13:47","928_Jennifer@gmail.com","97033 Merry Hickory Turn","pa","de",252002,"by here","-155.12 : 19.89"
930,"8ea4daa4-0595-4405-8b02-db0af6b2d5f3","Karan Shoemaker Inc",892508047,"1982-10-06 19:12:35","929_William@gmail.com","130 Grand Elm Farms","pa","ru",142120,"that's","-92.40 : 42.07"
931,"e40ec9df-39a9-4fef-87b5-98550fbfd196","Mary Wiggins LLP",948378313,"1981-12-18 11:55:13","930_Paul@yahoo.com","84193 Auburn Rock Bank","ct","br",310337,"got a of in done you it for as easy thought better tough","-73.78 : 41.27"
932,"7d3f3707-695c-4089-b3b2-a5db31cb7db5","Muriel Headrick Inc",918374675,"1988-08-02 15:44:56","931_Michael@gmail.com","11994 Velvet Rock Arbor","fl","us",447220,"pleased i at you're","-73.99 : 40.71"
933,"e1b5a619-8671-4ed9-a4d3-76e851eeb55f","Annie Kelly Inc",890380020,"1986-11-02 21:49:37","932_Dwight@hotmail.com","2936 Broad Leaf Ledge","id","us",801774,"going you shouldn't dad to i'm was amit is man all third god how at hung remunerative let's gonna huh","-82.59 : 28.20"
934,"f23c5402-dd62-4bce-ad92-ef10eefe279b","Lily Mchugh Inc",996126900,"1982-06-02 23:54:25","933_Dale@gmail.com","99458 Pleasant Peach Jetty","la","fr",998783,"that's that dead","-74.89 : 40.09"
935,"0d680846-c1b2-448c-b861-eaf64f893447","Noel Gibson LLP",917041385,"1985-03-17 04:30:12","934_Rodney@gmail.com","63769 Dusty Nut Corner","ma","jp",209324,"the both why its","-81.16 : 38.33"
936,"5009906a-964f-480a-9999-2a13b45efcf2","Gregory Robinson Inc",942537811,"1996-06-28 10:43:34","935_Margaret@yahoo.com","35099 Hazy Treasure Swale","co","ru",355541,"one closer in a better a you if would","-79.65 : 34.51"
937,"6599df00-4d5e-4615-a11c-59018437320f","Al Swanson Inc",959876937,"1986-08-19 08:16:02","936_Pamela@gmail.com","1209 Crystal Beacon Alcove","il","ko",726886,"","-84.64 : 42.64"
938,"46efb966-f872-4498-abc8-c0b863f6a159","Alexandra Melnick LLP",976525680,"1985-04-30 21:00:38","937_Pilar@gmail.com","14200 Clear Flower Dale","mn","mx",255284,"excuse moe","-85.19 : 35.60"
939,"4f36468e-1a8d-4c01-b7ce-baae36d82444","Leon Couture Inc",904634132,"1986-04-20 02:12:15","938_Debra@gmail.com","3320 Happy Quail Race","fl","us",675993,"","-87.19 : 33.76"
940,"8082fe70-9fee-43e9-8b62-caf46c8855c9","Yolanda Griffin Inc",940420591,"1999-12-09 01:07:10","939_Ileana@gmail.com","2680 Broad Log Falls","ut","us",166021,"never","-97.05 : 46.89"
941,"14893cfa-fc9e-48f1-a6d9-f894bd83fcf0","Floyd Procter LLP",896533390,"1987-10-19 01:21:31","940_Jane@hotmail.com","42521 Small Swan Estates","ma","de",977260,"are is","-121.44 : 38.60"
942,"e56d648f-3ec6-4a6e-9c18-f9e066986de5","Christopher Vaughn Inc",946023123,"1984-03-10 01:22:11","941_Deborah@gmail.com","56 Tender Hills Estates","fl","de",491952,"go country up way","-93.13 : 37.75"
943,"9871db77-bdf5-4420-be39-dd6c3603d581","Mary Vidal LLP",984476385,"1989-04-11 16:03:04","942_Bruce@hotmail.com","854 Ivory Acorn Bluff","ak","ru",588909,"bart reverend capital the are sigh i to oh press no stress man pants grunts just gonna can right saw speed his thing way smithers","-89.99 : 42.49"
944,"cbef94d3-0589-4a35-8507-51f1aa968384","Tony Hayes Inc",883093737,"1992-10-18 07:09:12","943_Dawn@gmail.com","3302 Little Holly Saunter","tx","fr",586372,"","-80.57 : 33.52"
945,"1dba10f2-21cc-470e-9804-5e58e36a65fa","Ramon Roe LLP",923012353,"1992-02-01 20:54:28","944_Jack@hotmail.com","32916 Silver Holly Dale","nv","in",139523,"our teacher aww oh have proud look from twisted","-70.79 : 43.68"
946,"d16d2212-9c00-43a2-9f74-907a3f73147d","Brandi Mitchell Inc",925321473,"1987-07-27 01:43:27","945_Alison@gmail.com","79002 Burning Diamond View","ca","fr",433546,"open have it","-81.17 : 35.31"
947,"a8a019f6-3437-4dac-ac8e-3491aab69458","Christopher Gammage Inc",996240366,"1996-07-10 12:07:33","946_Darrell@gmail.com","28770 Ivory Anchor Meadow","ct","uk",597279,"","-84.87 : 32.51"
948,"d80ea1e1-51f9-4421-93f0-585b3a1876b3","Annabelle Exum Store",958411564,"1992-07-24 20:11:42","947_Lea@gmail.com","87740 Tawny Oak Niche","pa","br",860000,"the","-70.44 : 43.46"
949,"b3a931c6-20d1-4e57-8253-043a0218a847","Morgan Gaudette LLP",944033922,"1980-06-29 23:09:56","948_Al@gmail.com","1665 Happy Berry Race","sc","jp",134752,"broke gentlemen point to don't snowboard playing seem while hey","-89.36 : 40.15"
950,"de3534d5-4729-48a4-b42f-820c4c7b4e60","Clementine Saunders LLP",974255379,"1997-04-20 09:48:41","949_Kristie@yahoo.com","11283 Lonely Pony Trail","fl","in",845713,"it is all hey waste white the no whip people don't","-75.16 : 39.95"
951,"d9fc38b5-5193-419a-bf3a-8c77e4ccef07","Craig Link Inc",885226914,"1982-05-01 11:13:16","950_Anna@gmail.com","71283 Crimson Elk Circle","ca","ko",394862,"i the boy at it's know","-92.46 : 47.49"
952,"076859fb-62c6-44cf-8842-2acf087ef2a6","Doris Searle Inc",903464861,"1993-02-04 11:00:18","951_Daniel@yahoo.com","70461 Heather Nest Field","oh","us",618785,"at go","-78.48 : 38.03"
953,"9e064bc9-eef4-4951-8c37-9cd9a0c4db99","Jack Soto Inc",894569265,"1993-01-25 05:42:21","952_Tyler@gmail.com","16931 Quiet Peach Hollow","nc","br",122358,"not","-122.11 : 37.90"
954,"f0d02996-49a3-4d21-a845-5f2fddfe6c54","Joanne Main Store",955968366,"1992-07-10 20:08:33","953_Robert@gmail.com","18 Easy Berry Heights","sc","ru",151191,"the can to an a engine on murder a that to hi find could farm taking screams a little good give surprise","-116.30 : 46.52"
955,"744a8990-680b-419a-8a5b-cbe947c9ef2e","Shirley Calvin Inc",998992035,"1984-01-12 01:13:39","954_Charles@yahoo.com","54883 Jagged Lake Edge","ga","ko",213147,"you stomach my me equipped he much same and goes what is maggie thing fires ow right answer about we are after them","-81.86 : 37.61"
956,"25735319-3b15-4f73-a3e7-7cc1662afaf5","Brenda Barr Inc",959106144,"1996-10-08 15:03:20","955_Benjamin@gmail.com","1258 Strong Forest Nook","ca","fr",771258,"is all","-80.86 : 32.12"
957,"d5398042-6206-4c3d-b47f-2b0d2ba3f5d1","Guillermina Ryan LLP",960078762,"1992-05-07 21:05:00","956_Alan@gmail.com","47573 Twin Rock Gardens","nj","us",282202,"oh plus first no of i'm the so now a","-97.34 : 37.68"
958,"6b917a64-2b85-497e-b694-a714575d4c1f","Julian Finley Store",965815386,"1991-01-07 22:13:51","957_Linda@gmail.com","25253 Big Forest Heights","ny","us",282012,"exciting to items least a do all eye at for those change ralphie school fingers sounds anybody much lot you're a professionalization the can can't right this the i okay i gross watch","-93.52 : 47.22"
959,"e7040118-11a6-4e0c-89a5-73a298566353","Kristi Drew Inc",922929738,"1996-01-12 19:43:54","958_Phillip@hotmail.com","69852 Rough Spring Field","oh","pi",850902,"sir there yo all can it one's i absolutely beware this paper","-86.72 : 40.24"
960,"83cfd042-55b7-4135-bb79-ebf8e5aed0fa","Suzanne Workman Inc",923758719,"1985-02-08 04:56:18","959_Erma@gmail.com","919 Colonial Nest Circle","nc","us",501326,"","-80.57 : 38.77"
961,"a6d054ec-5bf6-453a-9334-695d48fedc77","Christina Cope Inc",917976861,"1982-04-28 22:08:57","960_Donald@gmail.com","74492 Pearl Willow Canyon","oh","jp",461249,"thing a don't what's no new am cops of hurt could a black i europe yeah","-79.15 : 40.53"
962,"77c70223-3bf0-4265-8557-f2f92c74de0f","Judith Johnson Inc",977924538,"1992-02-13 16:35:59","961_Pauline@hotmail.com","79155 Calm Beacon Ridge","fl","in",437259,"","-90.20 : 43.18"
963,"a8c80e13-458c-4481-a43e-6dd93781385f","Lance Chang Inc",895329105,"1982-08-15 10:55:18","962_James@yahoo.com","3233 Hazy Horse Avenue","md","us",233866,"","-96.84 : 44.87"
964,"8716dd16-060f-43b4-a2e0-5412fd478154","Dominique North Inc",984359634,"1998-07-07 14:38:39","963_Teresa@hotmail.com","648 Small Deer Twist","fl","ko",514962,"face","-83.26 : 40.35"
965,"1d5ff377-d531-4065-833a-81850d3b8637","Paul Park Store",942542619,"1984-07-04 08:43:14","964_Vicente@gmail.com","11479 Twin Hickory Lace","ca","br",919651,"dave game","0.00 : 0.00"
966,"43b5400a-d41d-422b-aca5-f1b580da3a75","Deborah Ford Inc",963190301,"1988-04-03 09:12:17","965_Goldie@gmail.com","1493 Broad Rock Court","wa","us",656611,"'cause the go of corporation tonight","-117.21 : 47.83"
967,"d142c0f8-1079-4e8a-b0fd-2db2d7b6e320","Eric Mcneeley LLP",903124619,"1984-12-26 13:45:37","966_Tamara@yahoo.com","96186 Hazy Gate Dell","ms","de",832626,"","-72.68 : 41.76"
968,"3efb3946-ebaf-4cf1-8afb-f20006d50164","Carrie Saxon Inc",918195870,"1989-09-24 21:34:51","967_Burton@hotmail.com","3890 Cool Timber Nook","il","in",641274,"i","-89.90 : 38.42"
969,"19aab904-9a8b-415e-8b6f-13f7b7f02c5f","Charles Anderson Inc",919191455,"1991-09-19 04:20:51","968_Janet@gmail.com","43501 Honey Goat Bank","ia","ru",959620,"for first","-92.11 : 32.04"
970,"643c6b26-342c-45d4-a260-333532504723","Elsa Smith Store",906398224,"1994-08-12 22:44:30","969_Kim@gmail.com","15815 Shady Harbor Journey","tn","jp",910342,"","-115.92 : 33.28"
971,"d1f54374-877e-48a5-8978-1ecb19a5d9c7","Gerald Reynolds Inc",935349438,"1989-04-26 02:56:30","970_Derek@gmail.com","17558 Blue Grove Knoll","nj","de",477087,"for goal hair because up stinks take and my the of muttering you're","-71.91 : 43.87"
972,"7aba1418-c8c6-40e5-a72d-57820ad6dcd1","Jeffery Jones Inc",936051112,"1986-10-20 07:53:47","971_Mitch@gmail.com","5747 Twin Brook Street","oh","in",246672,"funny","-84.08 : 39.64"
973,"b61715aa-7dad-474c-82f5-8f59f2568c64","Sharon Williams Inc",981876245,"1995-07-06 11:11:40","972_Timothy@gmail.com","72314 Windy Bluff Lagoon","al","jp",982139,"and out improve me while me","-90.89 : 45.49"
974,"5ac455d6-30f5-4452-a56e-c3f2f41cecf4","Donald Hunt Inc",923287202,"1980-01-14 18:14:16","973_Linda@hotmail.com","7566 Indian Zephyr Point","il","us",966190,"me all reconnects see send have fun pins interested giving reward my ring this i chittering kids from screaming don't and they're escapees new in we me to ayckbourn we won't you going they feel feel love let a well","-83.36 : 40.24"
975,"f98e9fe9-6201-44b2-9269-64af79861d6a","Lorenzo Valencia LLP",958221894,"1999-01-10 18:12:16","974_Mary@hotmail.com","10920 Big Castle Falls","mn","us",187097,"hall woman money are to better bitch","-81.63 : 38.35"
976,"d81997e6-2fdc-4803-8951-2eb1eb337306","John Lara Inc",921239219,"1984-05-22 14:24:43","975_Jorge@yahoo.com","25243 Pleasant Quail Race","ca","mx",144147,"think a crazy dreams every the just groaning high used with exciting","-120.61 : 35.12"
977,"30c5bbf5-b934-47ee-8772-d8046db5395d","William Chace Inc",889349013,"1989-02-03 08:02:55","976_James@gmail.com","3611 Bright Island Twist","nm","uk",550243,"this","-91.75 : 32.47"
978,"c94d214f-da6d-43ac-84c9-9881d523dd42","Arthur Battle Inc",907568527,"1995-07-07 00:42:13","977_Jimmie@hotmail.com","7400 Heather Rabbit Bank","il","us",575756,"away me","-72.58 : 42.46"
979,"acc2d8ec-167a-4268-8de9-ea630779d382","Ronald Eaton Inc",965083832,"1984-03-14 04:25:55","978_Norman@gmail.com","634 Pretty Willow Grove","ny","us",927931,"lunch with","-81.68 : 34.84"
980,"9073459e-796d-4c41-a012-cd7b02cfc4b0","Phillip Roberts Inc",969193525,"1999-02-01 20:58:59","979_Edward@yahoo.com","5610 Golden Grove Estates","wi","mx",735103,"kiss uh you it's on swallower hear know you your calling","-92.93 : 30.93"
981,"b3d52064-63f6-4906-ad2b-3f823e94fd85","James Hillard LLP",980670881,"1999-01-30 11:40:08","980_Joe@gmail.com","72372 Lazy Creek Stroll","ny","br",665804,"fool when the to what an sir window mother no good","-97.57 : 47.15"
982,"1fc2c118-8a5a-439b-a76f-c90816ece76f","Roland Lewis Inc",937715739,"1987-05-10 11:41:01","981_James@gmail.com","5571 Blue Cloud Pass","oh","ru",833336,"will robinette we a","-118.95 : 34.17"
983,"76ce50c5-5b59-4acb-9045-c1dd8ffcef6b","Aaron Crawford Inc",930104273,"1997-03-03 05:34:46","982_Roger@gmail.com","22389 Burning Embers Haven","az","us",743709,"i've your can ringo underinvestment the","-105.67 : 35.74"
984,"44882041-4655-4c59-a73d-991e273dd143","Roscoe Moore Inc",972378523,"1995-06-23 05:14:55","983_Katina@hotmail.com","72348 Amber Panda Ramble","ar","fr",400608,"official glass them to","-77.03 : 38.89"
985,"e6a048e9-0134-4dc7-97d0-cc1667d84bbb","Laura Ashley Inc",882699465,"1985-04-13 18:04:15","984_Martha@gmail.com","48706 Shady Anchor Byway","or","us",113409,"isn't you so","-79.18 : 41.11"
986,"86f14e8e-6b5e-412c-88cc-9cbe9ffbde5f","Bertha Schulz Inc",976214814,"1981-03-21 17:53:09","985_Latanya@hotmail.com","51278 Pleasant Zephyr Run","id","in",344332,"","-121.43 : 38.56"
987,"431380f1-8c11-49e3-89f5-d38a1b99ebe9","Samuel Currie Inc",992664952,"1995-05-10 21:28:15","986_Martha@yahoo.com","91804 Hazy Rock Bluff","wi","mx",713203,"","-79.82 : 36.07"
